Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,CTR,Day_of_Week
4875,TechCorp,Email,Men 25-34,30 days,Email,13.0,10213.0,7.62,Los Angeles,Spanish,449,7289,1,Outdoor Adventurers,2021-05-10,6.159967073672657,Monday
4989,Alpha Innovations,Email,Women 35-44,45 days,Email,1.0,11205.0,3.9,Chicago,Spanish,659,5388,2,Outdoor Adventurers,2021-09-01,12.230883444691907,Wednesday
5093,Alpha Innovations,Email,Women 25-34,60 days,Email,5.0,18003.0,4.93,Chicago,German,986,2074,10,Foodies,2021-12-14,47.540983606557376,Tuesday
5112,DataTech Solutions,Email,Women 25-34,15 days,Email,1.0,18242.0,2.78,New York,German,359,7841,2,Health & Wellness,2021-01-02,4.578497640607066,Saturday
5174,NexGen Systems,Email,Men 25-34,60 days,Email,7.000000000000001,8480.0,6.49,Miami,German,176,1115,6,Fashionistas,2021-03-05,15.784753363228699,Friday
5206,Alpha Innovations,Email,Women 25-34,45 days,Email,14.000000000000002,12551.0,3.61,Chicago,French,968,8028,1,Tech Enthusiasts,2021-04-06,12.057797708021925,Tuesday
5259,DataTech Solutions,Email,All Ages,45 days,Email,8.0,14168.0,2.14,Miami,English,919,2127,4,Health & Wellness,2021-05-29,43.20639398213446,Saturday
5273,TechCorp,Email,Men 25-34,60 days,Email,10.0,13131.0,5.26,Chicago,Mandarin,509,1356,8,Fashionistas,2021-06-12,37.53687315634218,Saturday
5311,NexGen Systems,Email,Men 18-24,45 days,Email,13.0,7775.0,6.54,New York,French,126,1243,1,Outdoor Adventurers,2021-07-20,10.136765888978278,Tuesday
5349,DataTech Solutions,Email,Men 25-34,45 days,Email,13.0,19406.0,5.0,Los Angeles,Mandarin,768,3274,6,Fashionistas,2021-08-27,23.457544288332315,Friday
5363,Innovate Industries,Email,Men 25-34,30 days,Email,6.0,16767.0,2.62,Chicago,English,649,6810,7,Tech Enthusiasts,2021-09-10,9.530102790014684,Friday
5376,NexGen Systems,Email,Men 18-24,45 days,Email,14.000000000000002,17195.0,2.15,Miami,German,121,1361,10,Tech Enthusiasts,2021-09-23,8.890521675238796,Thursday
5391,DataTech Solutions,Email,Men 25-34,15 days,Email,5.0,18126.0,6.94,Houston,English,250,5911,10,Outdoor Adventurers,2021-10-08,4.2294028083234645,Friday
5411,TechCorp,Email,Men 18-24,15 days,Email,6.0,16166.0,6.96,New York,French,435,8861,10,Outdoor Adventurers,2021-10-28,4.909152465861641,Thursday
5444,DataTech Solutions,Email,Women 35-44,30 days,Email,2.0,14013.0,3.19,Los Angeles,Spanish,534,1042,9,Health & Wellness,2021-11-30,51.24760076775432,Tuesday
5477,Innovate Industries,Email,Women 35-44,30 days,Email,12.0,6356.0,3.69,Miami,Mandarin,368,7224,6,Outdoor Adventurers,2021-01-02,5.094130675526024,Saturday
5510,Innovate Industries,Email,Women 25-34,45 days,Email,1.0,13053.0,4.74,New York,French,317,7972,10,Tech Enthusiasts,2021-02-04,3.9764174611138987,Thursday
5519,DataTech Solutions,Email,Men 18-24,15 days,Email,9.0,15575.0,3.41,New York,German,214,2116,1,Foodies,2021-02-13,10.113421550094518,Saturday
5530,Innovate Industries,Email,Men 18-24,45 days,Email,8.0,19392.0,5.65,Miami,Mandarin,151,2502,10,Tech Enthusiasts,2021-02-24,6.035171862509992,Wednesday
5541,Innovate Industries,Email,All Ages,30 days,Email,13.0,16439.0,3.97,Los Angeles,Spanish,516,2391,9,Foodies,2021-03-07,21.580928481806776,Sunday
5547,TechCorp,Email,Men 25-34,60 days,Email,2.0,11400.0,6.46,Miami,French,828,5388,5,Foodies,2021-03-13,15.367483296213807,Saturday
5583,Innovate Industries,Email,Women 25-34,45 days,Email,1.0,8265.0,3.75,Los Angeles,English,546,8468,6,Fashionistas,2021-04-18,6.447803495512518,Sunday
5623,TechCorp,Email,All Ages,60 days,Email,1.0,17134.0,5.09,Los Angeles,German,510,1986,5,Health & Wellness,2021-05-28,25.6797583081571,Friday
5688,NexGen Systems,Email,All Ages,15 days,Email,6.0,5576.0,3.62,New York,Spanish,932,8709,2,Foodies,2021-08-01,10.701573085314042,Sunday
5689,DataTech Solutions,Email,Men 18-24,60 days,Email,8.0,14863.0,5.06,Chicago,German,383,5409,9,Outdoor Adventurers,2021-08-02,7.08079127380292,Monday
5708,NexGen Systems,Email,Men 18-24,45 days,Email,13.0,13104.0,4.96,Houston,Mandarin,127,6313,8,Fashionistas,2021-08-21,2.0117218438143514,Saturday
5711,NexGen Systems,Email,All Ages,15 days,Email,6.0,7718.0,2.07,Miami,English,675,2563,2,Fashionistas,2021-08-24,26.33632461958642,Tuesday
5733,Alpha Innovations,Email,Women 35-44,30 days,Email,10.0,9133.0,4.19,New York,German,248,6479,5,Fashionistas,2021-09-15,3.827751196172249,Wednesday
5768,Innovate Industries,Email,All Ages,60 days,Email,1.0,8901.0,4.12,New York,English,590,4171,7,Health & Wellness,2021-10-20,14.145288899544472,Wednesday
5802,NexGen Systems,Email,Women 35-44,45 days,Email,9.0,13130.0,7.93,Houston,English,967,6494,4,Outdoor Adventurers,2021-11-23,14.890668309208499,Tuesday
5823,Innovate Industries,Email,Men 25-34,45 days,Email,12.0,10356.0,7.75,Houston,French,740,9667,10,Foodies,2021-12-14,7.65490845143271,Tuesday
5835,DataTech Solutions,Email,Women 35-44,45 days,Email,8.0,15958.0,5.11,Houston,Spanish,459,5779,7,Health & Wellness,2021-12-26,7.94255061429313,Sunday
5837,Innovate Industries,Email,Men 18-24,15 days,Email,12.0,5497.0,3.21,Chicago,German,631,8013,2,Fashionistas,2021-12-28,7.87470360663921,Tuesday
5851,NexGen Systems,Email,Women 35-44,15 days,Email,15.0,6410.0,6.59,New York,German,504,9347,9,Foodies,2021-01-11,5.3921044185300095,Monday
5861,DataTech Solutions,Email,Women 35-44,15 days,Email,15.0,10290.0,6.25,Chicago,French,234,9316,7,Fashionistas,2021-01-21,2.511807642765135,Thursday
5896,DataTech Solutions,Email,All Ages,30 days,Email,6.0,6402.0,7.03,Miami,Spanish,676,4439,3,Health & Wellness,2021-02-25,15.228655102500563,Thursday
5937,NexGen Systems,Email,Women 35-44,60 days,Email,8.0,15026.0,3.92,Miami,Mandarin,895,3984,10,Foodies,2021-04-07,22.464859437751002,Wednesday
5946,Alpha Innovations,Email,Men 18-24,45 days,Email,1.0,9680.0,5.12,New York,English,468,5591,3,Tech Enthusiasts,2021-04-16,8.370595600071544,Friday
6027,NexGen Systems,Email,All Ages,60 days,Email,7.000000000000001,15777.0,2.23,Houston,Spanish,278,6299,6,Tech Enthusiasts,2021-07-06,4.413398952214638,Tuesday
6035,NexGen Systems,Email,Women 25-34,45 days,Email,15.0,15430.0,6.88,Miami,English,437,1837,1,Outdoor Adventurers,2021-07-14,23.788786064235165,Wednesday
6056,NexGen Systems,Email,Women 25-34,15 days,Email,13.0,16059.0,5.42,Miami,German,116,5635,1,Outdoor Adventurers,2021-08-04,2.0585625554569655,Wednesday
6081,NexGen Systems,Email,Men 18-24,15 days,Email,4.0,13319.0,2.4,Houston,German,750,1599,8,Tech Enthusiasts,2021-08-29,46.90431519699813,Sunday
6138,Innovate Industries,Email,Women 35-44,45 days,Email,11.0,15005.0,3.13,Los Angeles,English,155,4892,9,Outdoor Adventurers,2021-10-25,3.1684382665576454,Monday
6144,Alpha Innovations,Email,Women 35-44,15 days,Email,12.0,16098.0,5.13,New York,French,413,3063,4,Health & Wellness,2021-10-31,13.483512895853739,Sunday
6184,TechCorp,Email,Men 25-34,45 days,Email,3.0,10200.0,3.57,Houston,English,945,6424,8,Tech Enthusiasts,2021-12-10,14.710460772104609,Friday
6207,Alpha Innovations,Email,All Ages,45 days,Email,5.0,6684.0,2.87,Chicago,German,725,1386,2,Outdoor Adventurers,2021-01-02,52.308802308802306,Saturday
6240,TechCorp,Email,All Ages,30 days,Email,2.0,13423.0,2.32,Miami,Mandarin,162,7575,1,Outdoor Adventurers,2021-02-04,2.1386138613861387,Thursday
6298,Alpha Innovations,Email,Women 35-44,30 days,Email,11.0,18279.0,6.75,Houston,English,452,8150,5,Foodies,2021-04-03,5.54601226993865,Saturday
6302,Alpha Innovations,Email,Women 25-34,30 days,Email,15.0,17718.0,5.9,Houston,English,787,5556,6,Outdoor Adventurers,2021-04-07,14.164866810655147,Wednesday
6327,Innovate Industries,Email,Men 18-24,45 days,Email,6.0,19192.0,5.58,Los Angeles,Mandarin,482,5907,10,Outdoor Adventurers,2021-05-02,8.159810394447266,Sunday
6417,Innovate Industries,Email,Women 25-34,45 days,Email,3.0,12659.0,3.7,Houston,French,171,5650,6,Fashionistas,2021-07-31,3.026548672566372,Saturday
6420,Innovate Industries,Email,Women 35-44,60 days,Email,12.0,8911.0,4.71,Miami,Mandarin,799,9145,5,Tech Enthusiasts,2021-08-03,8.737014762165117,Tuesday
6452,TechCorp,Email,Women 25-34,60 days,Email,13.0,7521.0,5.44,New York,German,724,9841,7,Foodies,2021-09-04,7.356975917081597,Saturday
6481,NexGen Systems,Email,Women 25-34,30 days,Email,4.0,5407.0,4.05,Houston,German,259,8720,7,Foodies,2021-10-03,2.970183486238532,Sunday
6487,Innovate Industries,Email,Women 25-34,30 days,Email,13.0,10500.0,7.15,Los Angeles,French,456,9388,5,Fashionistas,2021-10-09,4.857264593097571,Saturday
6507,TechCorp,Email,Women 35-44,15 days,Email,8.0,8755.0,2.49,Chicago,English,386,1712,1,Fashionistas,2021-10-29,22.54672897196262,Friday
6531,Innovate Industries,Email,Women 35-44,15 days,Email,11.0,17241.0,6.03,Houston,German,529,8639,7,Tech Enthusiasts,2021-11-22,6.123393911332331,Monday
6572,NexGen Systems,Email,Women 25-34,15 days,Email,4.0,13913.0,7.54,Los Angeles,Mandarin,204,9401,9,Foodies,2021-01-02,2.1699819168173597,Saturday
6585,Innovate Industries,Email,Men 25-34,45 days,Email,9.0,8891.0,3.95,Los Angeles,Spanish,282,9848,4,Health & Wellness,2021-01-15,2.8635255889520717,Friday
6586,NexGen Systems,Email,Men 18-24,15 days,Email,10.0,13762.0,6.39,New York,Mandarin,813,3064,3,Outdoor Adventurers,2021-01-16,26.533942558746737,Saturday
6611,Alpha Innovations,Email,All Ages,30 days,Email,6.0,8169.0,3.8,New York,French,840,4149,3,Outdoor Adventurers,2021-02-10,20.24584237165582,Wednesday
6630,NexGen Systems,Email,Women 35-44,60 days,Email,10.0,16482.0,3.95,New York,Spanish,609,6517,5,Outdoor Adventurers,2021-03-01,9.344790547798066,Monday
6741,Innovate Industries,Email,Women 25-34,15 days,Email,2.0,12992.0,7.81,Los Angeles,English,949,3005,10,Foodies,2021-06-20,31.58069883527454,Sunday
6750,Alpha Innovations,Email,All Ages,30 days,Email,2.0,10711.0,6.28,Miami,Mandarin,603,6361,6,Tech Enthusiasts,2021-06-29,9.479641565791542,Tuesday
6792,NexGen Systems,Email,Women 35-44,45 days,Email,13.0,6826.0,2.08,Miami,Mandarin,801,7408,8,Foodies,2021-08-10,10.812634989200864,Tuesday
6843,Alpha Innovations,Email,Women 25-34,45 days,Email,11.0,12072.0,7.09,New York,Mandarin,521,9161,5,Tech Enthusiasts,2021-09-30,5.687152057635629,Thursday
6988,DataTech Solutions,Email,Women 35-44,30 days,Email,9.0,14960.0,5.25,New York,Spanish,285,3181,4,Foodies,2021-02-22,8.959446714869538,Monday
7018,Alpha Innovations,Email,Men 18-24,45 days,Email,10.0,10830.0,6.34,New York,Spanish,331,6107,1,Health & Wellness,2021-03-24,5.420009824791223,Wednesday
7036,Alpha Innovations,Email,Men 25-34,60 days,Email,6.0,10497.0,5.87,Miami,Spanish,469,2095,2,Foodies,2021-04-11,22.386634844868738,Sunday
7044,NexGen Systems,Email,Men 25-34,30 days,Email,2.0,12033.0,2.23,Houston,German,547,6965,5,Foodies,2021-04-19,7.853553481694185,Monday
7098,Alpha Innovations,Email,Women 25-34,60 days,Email,2.0,16644.0,7.17,New York,Spanish,129,5255,9,Tech Enthusiasts,2021-06-12,2.4548049476688867,Saturday
7121,Alpha Innovations,Email,All Ages,60 days,Email,12.0,19660.0,7.14,Miami,Spanish,580,9783,4,Foodies,2021-07-05,5.928651742819176,Monday
7149,TechCorp,Email,Men 18-24,60 days,Email,13.0,13793.0,3.62,Chicago,English,319,4330,3,Tech Enthusiasts,2021-08-02,7.3672055427251735,Monday
7150,TechCorp,Email,Men 18-24,30 days,Email,1.0,10522.0,2.75,Houston,German,469,2684,8,Outdoor Adventurers,2021-08-03,17.473919523099852,Tuesday
7175,TechCorp,Email,All Ages,60 days,Email,14.000000000000002,10502.0,2.45,Miami,Spanish,843,4625,4,Fashionistas,2021-08-28,18.227027027027027,Saturday
7180,NexGen Systems,Email,Women 35-44,30 days,Email,13.0,6350.0,6.54,Los Angeles,French,470,7849,8,Foodies,2021-09-02,5.9880239520958085,Thursday
7193,NexGen Systems,Email,Men 18-24,60 days,Email,9.0,15598.0,4.74,Miami,French,137,3814,8,Tech Enthusiasts,2021-09-15,3.592029365495543,Wednesday
7202,NexGen Systems,Email,Women 35-44,30 days,Email,4.0,17947.0,4.44,Houston,Spanish,533,2172,2,Health & Wellness,2021-09-24,24.539594843462247,Friday
7232,Innovate Industries,Email,Men 18-24,30 days,Email,4.0,13868.0,4.78,Chicago,Mandarin,871,8699,7,Tech Enthusiasts,2021-10-24,10.012645131624325,Sunday
7281,TechCorp,Email,Women 25-34,15 days,Email,15.0,17737.0,6.38,Houston,Spanish,810,3627,6,Health & Wellness,2021-12-12,22.332506203473944,Sunday
7286,Alpha Innovations,Email,Women 35-44,30 days,Email,10.0,17963.0,6.57,Houston,French,871,5349,7,Foodies,2021-12-17,16.2834174612077,Friday
7315,DataTech Solutions,Email,All Ages,45 days,Email,9.0,9691.0,3.67,New York,English,546,3462,1,Health & Wellness,2021-01-15,15.771230502599654,Friday
7328,Alpha Innovations,Email,Women 25-34,60 days,Email,9.0,18557.0,2.47,New York,Mandarin,660,3069,7,Health & Wellness,2021-01-28,21.50537634408602,Thursday
7438,DataTech Solutions,Email,Men 18-24,30 days,Email,7.000000000000001,17266.0,3.83,Los Angeles,French,769,6718,6,Outdoor Adventurers,2021-05-18,11.446859184281037,Tuesday
7448,DataTech Solutions,Email,All Ages,45 days,Email,14.000000000000002,17245.0,5.31,Houston,English,376,6361,7,Fashionistas,2021-05-28,5.911020279830216,Friday
7475,TechCorp,Email,Women 25-34,45 days,Email,5.0,11691.0,2.16,Los Angeles,French,664,5134,3,Health & Wellness,2021-06-24,12.933385274639658,Thursday
7480,Innovate Industries,Email,All Ages,45 days,Email,11.0,12663.0,6.43,Miami,Spanish,874,3370,1,Foodies,2021-06-29,25.93471810089021,Tuesday
7481,Innovate Industries,Email,Women 25-34,45 days,Email,12.0,12996.0,5.17,New York,Mandarin,231,9278,9,Tech Enthusiasts,2021-06-30,2.4897607242940287,Wednesday
7482,TechCorp,Email,Women 35-44,15 days,Email,3.0,17263.0,7.52,Chicago,Mandarin,190,2184,6,Outdoor Adventurers,2021-07-01,8.699633699633699,Thursday
7504,NexGen Systems,Email,Women 35-44,45 days,Email,5.0,11582.0,6.71,Los Angeles,Mandarin,369,8335,8,Health & Wellness,2021-07-23,4.427114577084583,Friday
7526,Innovate Industries,Email,Women 35-44,45 days,Email,8.0,13950.0,5.51,Los Angeles,Mandarin,594,1389,5,Foodies,2021-08-14,42.76457883369331,Saturday
7581,NexGen Systems,Email,Men 25-34,45 days,Email,13.0,12431.0,7.76,Chicago,English,205,5060,2,Fashionistas,2021-10-08,4.051383399209486,Friday
7609,TechCorp,Email,Men 25-34,15 days,Email,13.0,8166.0,4.52,New York,Spanish,678,7846,2,Health & Wellness,2021-11-05,8.64134590874331,Friday
7618,TechCorp,Email,Women 25-34,30 days,Email,13.0,6172.0,4.92,Houston,English,802,5685,10,Fashionistas,2021-11-14,14.107299912049253,Sunday
7625,DataTech Solutions,Email,Women 25-34,30 days,Email,3.0,12233.0,4.89,Miami,Spanish,261,1059,9,Outdoor Adventurers,2021-11-21,24.645892351274785,Sunday
7626,NexGen Systems,Email,Women 35-44,15 days,Email,6.0,13984.0,3.07,Miami,German,146,1965,5,Outdoor Adventurers,2021-11-22,7.430025445292621,Monday
7652,TechCorp,Email,All Ages,60 days,Email,13.0,12050.0,5.75,Chicago,English,876,5011,8,Tech Enthusiasts,2021-12-18,17.481540610656555,Saturday
7656,NexGen Systems,Email,All Ages,30 days,Email,4.0,5246.0,5.59,Houston,English,513,5107,2,Tech Enthusiasts,2021-12-22,10.045036224789504,Wednesday
7675,NexGen Systems,Email,All Ages,15 days,Email,1.0,16299.0,3.3,Chicago,Mandarin,396,6044,10,Fashionistas,2021-01-10,6.551952349437459,Sunday
7715,Innovate Industries,Email,All Ages,45 days,Email,9.0,11266.0,7.09,New York,Spanish,328,9148,6,Outdoor Adventurers,2021-02-19,3.585483165719283,Friday
7721,Innovate Industries,Email,Women 25-34,30 days,Email,2.0,15434.0,7.2,New York,French,248,6257,6,Foodies,2021-02-25,3.9635608118906824,Thursday
7723,NexGen Systems,Email,All Ages,15 days,Email,14.000000000000002,17318.0,5.26,Chicago,Mandarin,735,6930,5,Tech Enthusiasts,2021-02-27,10.606060606060606,Saturday
7733,Innovate Industries,Email,Men 18-24,15 days,Email,11.0,14466.0,3.69,Miami,Mandarin,774,3540,8,Health & Wellness,2021-03-09,21.864406779661017,Tuesday
7738,TechCorp,Email,Men 18-24,15 days,Email,11.0,8610.0,2.6,New York,English,143,2863,8,Tech Enthusiasts,2021-03-14,4.994760740482012,Sunday
7752,DataTech Solutions,Email,Women 25-34,45 days,Email,9.0,5779.0,6.5,Miami,Spanish,390,5096,8,Foodies,2021-03-28,7.653061224489796,Sunday
7771,NexGen Systems,Email,All Ages,45 days,Email,6.0,8008.0,7.39,Los Angeles,English,975,6019,6,Outdoor Adventurers,2021-04-16,16.19870410367171,Friday
7775,Innovate Industries,Email,All Ages,30 days,Email,7.000000000000001,17676.0,7.72,New York,Mandarin,119,7555,4,Health & Wellness,2021-04-20,1.5751158173395101,Tuesday
7779,Alpha Innovations,Email,Men 25-34,30 days,Email,5.0,10636.0,7.7,Houston,English,391,8335,8,Tech Enthusiasts,2021-04-24,4.691061787642472,Saturday
7790,Alpha Innovations,Email,Women 25-34,60 days,Email,5.0,12705.0,7.72,Chicago,Spanish,745,8000,6,Foodies,2021-05-05,9.3125,Wednesday
7873,Innovate Industries,Email,Women 35-44,45 days,Email,15.0,6077.0,5.74,Los Angeles,Mandarin,669,9073,1,Health & Wellness,2021-07-27,7.373525845916455,Tuesday
7944,Innovate Industries,Email,Women 25-34,60 days,Email,3.0,12312.0,7.4,Houston,Spanish,924,5244,7,Fashionistas,2021-10-06,17.620137299771166,Wednesday
7964,DataTech Solutions,Email,All Ages,15 days,Email,10.0,14116.0,2.61,Miami,French,234,1905,9,Fashionistas,2021-10-26,12.283464566929133,Tuesday
8043,Alpha Innovations,Email,Women 35-44,30 days,Email,14.000000000000002,7747.0,3.51,Los Angeles,Mandarin,474,8564,8,Outdoor Adventurers,2021-01-13,5.534796823914059,Wednesday
8050,Innovate Industries,Email,Men 25-34,60 days,Email,11.0,6965.0,4.84,Los Angeles,French,239,9947,4,Fashionistas,2021-01-20,2.402734492811903,Wednesday
8052,Alpha Innovations,Email,Women 25-34,60 days,Email,9.0,18928.0,6.65,New York,German,320,1718,5,Tech Enthusiasts,2021-01-22,18.62630966239814,Friday
8095,NexGen Systems,Email,All Ages,30 days,Email,4.0,19406.0,4.79,Chicago,English,404,3220,1,Outdoor Adventurers,2021-03-06,12.546583850931677,Saturday
8098,TechCorp,Email,Women 35-44,45 days,Email,6.0,12751.0,2.89,Chicago,Spanish,680,5616,7,Fashionistas,2021-03-09,12.108262108262108,Tuesday
8112,Innovate Industries,Email,Men 18-24,15 days,Email,3.0,16220.0,6.89,New York,Spanish,899,2365,5,Outdoor Adventurers,2021-03-23,38.012684989429175,Tuesday
8119,Innovate Industries,Email,Women 35-44,30 days,Email,3.0,11477.0,2.48,Miami,German,715,6538,8,Foodies,2021-03-30,10.93606607525237,Tuesday
8124,DataTech Solutions,Email,Men 18-24,45 days,Email,14.000000000000002,13691.0,6.84,New York,English,264,7879,4,Foodies,2021-04-04,3.350679020180226,Sunday
8141,DataTech Solutions,Email,Men 25-34,45 days,Email,5.0,19041.0,5.4,Chicago,German,495,9639,3,Fashionistas,2021-04-21,5.135387488328664,Wednesday
8152,TechCorp,Email,All Ages,60 days,Email,5.0,15379.0,5.81,Miami,English,496,7549,4,Foodies,2021-05-02,6.570406676380977,Sunday
8191,DataTech Solutions,Email,Women 35-44,15 days,Email,13.0,5446.0,4.71,New York,Mandarin,342,2697,1,Health & Wellness,2021-06-10,12.680756395995552,Thursday
8269,TechCorp,Email,Men 25-34,15 days,Email,14.000000000000002,17338.0,2.51,New York,German,193,4346,2,Health & Wellness,2021-08-27,4.440865163368614,Friday
8308,DataTech Solutions,Email,Men 25-34,30 days,Email,15.0,9302.0,2.17,Miami,French,192,6120,1,Outdoor Adventurers,2021-10-05,3.1372549019607843,Tuesday
8343,Innovate Industries,Email,Men 18-24,15 days,Email,7.000000000000001,9344.0,3.14,New York,Mandarin,327,8329,1,Health & Wellness,2021-11-09,3.9260415416016325,Tuesday
8347,Alpha Innovations,Email,All Ages,45 days,Email,12.0,7431.0,4.46,Los Angeles,Mandarin,976,6289,2,Outdoor Adventurers,2021-11-13,15.519160438861505,Saturday
8352,TechCorp,Email,Women 25-34,60 days,Email,4.0,12167.0,3.2,New York,English,133,1280,7,Foodies,2021-11-18,10.390625,Thursday
8361,Alpha Innovations,Email,Women 25-34,60 days,Email,2.0,12508.0,6.48,Miami,French,216,1061,2,Tech Enthusiasts,2021-11-27,20.358152686145147,Saturday
8378,NexGen Systems,Email,All Ages,45 days,Email,8.0,6025.0,4.45,Chicago,German,563,5112,9,Foodies,2021-12-14,11.013302034428794,Tuesday
8391,TechCorp,Email,Men 25-34,15 days,Email,9.0,8796.0,6.09,Chicago,Mandarin,794,9053,6,Health & Wellness,2021-12-27,8.770573290621893,Monday
8395,TechCorp,Email,Women 25-34,15 days,Email,10.0,17912.0,2.07,Los Angeles,French,561,1615,9,Tech Enthusiasts,2021-12-31,34.73684210526316,Friday
8431,DataTech Solutions,Email,Women 25-34,60 days,Email,8.0,10233.0,2.45,Miami,English,735,1456,5,Outdoor Adventurers,2021-02-05,50.480769230769226,Friday
8469,DataTech Solutions,Email,All Ages,45 days,Email,5.0,9447.0,5.37,New York,French,430,9349,7,Tech Enthusiasts,2021-03-15,4.599422398117445,Monday
